fico,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_util,total_acc,annual_inc,emp_length,home_ownership,loan_amnt,int_rate,term,grade,purpose,state_gdp_2012,default
662.0,18.44,1.0,1.0,0.0,66.6%,33.0,130000.0,10+ years,MORTGAGE,35000.0, 24.20%, 60 months,G,debt_consolidation,1323400.8,1
682.0,10.7,1.0,0.0,0.0,17.5%,7.0,12000.0,,RENT,5000.0, 13.11%, 36 months,B,car,273593.9,0
692.0,13.01,0.0,2.0,0.0,35.5%,38.0,110000.0,5 years,MORTGAGE,16000.0, 14.65%, 36 months,C,debt_consolidation,244114.4,1
747.0,11.98,0.0,1.0,0.0,19%,25.0,92000.0,10+ years,MORTGAGE,20000.0, 13.67%, 60 months,B,home_improvement,443566.1,0
712.0,19.36,1.0,0.0,0.0,81.6%,31.0,85000.0,5 years,MORTGAGE,10000.0, 13.67%, 60 months,B,home_improvement,519569.0,0
762.0,18.96,0.0,2.0,0.0,30.5%,29.0,50000.0,10+ years,MORTGAGE,23000.0, 13.11%, 60 months,B,home_improvement,176323.1,0
717.0,9.99,0.0,3.0,0.0,87.6%,14.0,37000.0,10+ years,MORTGAGE,2400.0, 14.65%, 60 months,C,other,140764.1,1
772.0,10.27,0.0,0.0,0.0,27.4%,7.0,24300.0,,OWN,11500.0,  7.90%, 36 months,A,major_purchase,2144089.6,0
707.0,16.29,0.0,0.0,0.0,12.4%,31.0,60000.0,10+ years,MORTGAGE,5100.0,  8.90%, 36 months,A,debt_consolidation,443566.1,0
667.0,5.71,2.0,0.0,0.0,56.9%,21.0,150000.0,6 years,RENT,20000.0, 22.45%, 60 months,F,wedding,1323400.8,0
707.0,19.85,0.0,0.0,0.0,33.6%,11.0,22000.0,5 years,RENT,8775.0, 10.74%, 36 months,B,small_business,1410447.8,0
677.0,14.86,0.0,0.0,0.0,78.1%,29.0,80000.0,6 years,RENT,4800.0, 12.12%, 36 months,B,other,400623.3,0
702.0,17.23,0.0,2.0,0.0,17.3%,53.0,48000.0,4 years,RENT,5600.0, 10.74%, 36 months,B,debt_consolidation,640663.1,0
687.0,13.36,0.0,2.0,1.0,60.1%,17.0,40500.0,1 year,RENT,4800.0, 13.67%, 36 months,B,credit_card,439539.7,0
707.0,10.0,0.0,0.0,0.0,71.1%,30.0,45000.0,1 year,RENT,7000.0,  8.90%, 36 months,A,debt_consolidation,1410447.8,0
702.0,6.84,1.0,0.0,0.0,53.6%,28.0,56000.0,3 years,MORTGAGE,5200.0,  8.90%, 36 months,A,other,175328.5,0
687.0,16.12,0.0,3.0,0.0,42.8%,33.0,32000.0,10+ years,RENT,5000.0, 13.11%, 36 months,B,debt_consolidation,2144089.6,0
682.0,13.38,0.0,1.0,0.0,67.7%,14.0,35000.0,< 1 year,RENT,2300.0, 16.29%, 60 months,C,debt_consolidation,443566.1,0
707.0,17.14,0.0,1.0,0.0,26.3%,33.0,75000.0,10+ years,MORTGAGE,20000.0, 16.29%, 60 months,C,other,1323400.8,0
727.0,22.26,0.0,0.0,0.0,79.5%,22.0,64000.0,10+ years,RENT,19500.0,  7.90%, 36 months,A,debt_consolidation,1323400.8,0
712.0,8.22,1.0,1.0,1.0,29.3%,21.0,40000.0,6 years,MORTGAGE,3000.0,  9.76%, 36 months,B,major_purchase,540882.4,0
767.0,2.08,0.0,2.0,0.0,15.5%,22.0,85000.0,8 years,MORTGAGE,6000.0,  6.62%, 36 months,A,small_business,768722.9,0
732.0,18.13,0.0,1.0,0.0,48.1%,21.0,52580.0,5 years,OWN,5000.0,  7.90%, 36 months,A,wedding,2144089.6,0
697.0,18.91,1.0,1.0,0.0,94%,21.0,41000.0,5 years,OWN,18000.0, 19.22%, 60 months,D,debt_consolidation,640663.1,0
692.0,8.1,0.0,0.0,0.0,89.9%,8.0,28000.0,9 years,RENT,2200.0, 13.11%, 36 months,B,other,768722.9,0
757.0,17.74,0.0,1.0,0.0,43%,34.0,173000.0,1 year,RENT,25000.0,  7.90%, 36 months,A,debt_consolidation,244114.4,0
732.0,6.68,1.0,0.0,0.0,93.8%,22.0,28000.0,6 years,RENT,13000.0, 10.74%, 36 months,B,credit_card,2144089.6,1
792.0,10.32,0.0,0.0,0.0,6.1%,19.0,35000.0,8 years,RENT,4000.0,  6.03%, 36 months,A,debt_consolidation,67635.7,0
797.0,13.04,0.0,1.0,0.0,0.8%,14.0,57500.0,10+ years,MORTGAGE,14000.0, 13.99%, 60 months,C,debt_consolidation,444478.2,1
667.0,22.27,2.0,2.0,0.0,11.2%,16.0,45000.0,10+ years,RENT,7000.0, 17.99%, 36 months,D,debt_consolidation,128764.2,0
677.0,6.8,1.0,1.0,0.0,58.1%,15.0,175000.0,2 years,RENT,16000.0, 19.99%, 60 months,E,debt_consolidation,768722.9,1
697.0,21.66,0.0,1.0,0.0,39.2%,13.0,21000.0,9 years,OWN,7950.0, 13.67%, 36 months,B,wedding,1410447.8,0
727.0,8.73,0.0,1.0,0.0,60.4%,9.0,43414.0,< 1 year,OWN,17600.0, 12.12%, 36 months,B,debt_consolidation,400623.3,0
667.0,18.11,0.0,1.0,0.0,79.2%,9.0,34000.0,3 years,RENT,15000.0, 21.48%, 60 months,E,debt_consolidation,296272.5,0
712.0,24.22,0.0,1.0,0.0,94.4%,15.0,72000.0,3 years,RENT,6000.0, 10.74%, 36 months,B,debt_consolidation,1410447.8,0
722.0,15.41,0.0,1.0,0.0,65.3%,27.0,85000.0,4 years,RENT,6500.0,  8.90%, 36 months,A,debt_consolidation,1323400.8,0
707.0,18.36,0.0,0.0,0.0,54.2%,36.0,79000.0,10+ years,MORTGAGE,32000.0, 17.99%, 36 months,D,debt_consolidation,444478.2,0
777.0,22.95,0.0,1.0,0.0,21.7%,26.0,35500.0,7 years,OWN,17475.0,  6.03%, 36 months,A,home_improvement,1323400.8,0
672.0,21.67,0.0,0.0,0.0,76.9%,17.0,70000.0,10+ years,MORTGAGE,16000.0, 20.50%, 60 months,E,debt_consolidation,176323.1,0
717.0,7.75,0.0,0.0,0.0,32.7%,22.0,83000.0,6 years,MORTGAGE,20000.0, 13.99%, 60 months,C,debt_consolidation,519569.0,0
707.0,22.72,0.0,0.0,0.0,36.4%,15.0,46000.0,4 years,RENT,3600.0,  8.90%, 36 months,A,debt_consolidation,2144089.6,0
697.0,13.39,0.0,0.0,0.0,88.6%,25.0,150000.0,2 years,RENT,10450.0, 12.12%, 36 months,B,debt_consolidation,1323400.8,0
697.0,16.83,0.0,0.0,0.0,88.8%,5.0,40000.0,3 years,RENT,4000.0, 12.12%, 36 months,B,debt_consolidation,334555.5,0
692.0,22.4,0.0,2.0,0.0,8.4%,22.0,33000.0,5 years,MORTGAGE,16425.0, 18.25%, 60 months,D,debt_consolidation,519569.0,0
682.0,6.47,0.0,0.0,1.0,95.3%,13.0,36000.0,10+ years,MORTGAGE,16000.0, 21.97%, 60 months,E,credit_card,274540.5,1
677.0,5.27,0.0,3.0,0.0,53%,28.0,43521.0,1 year,RENT,9500.0, 15.31%, 36 months,C,debt_consolidation,444478.2,0
712.0,9.46,0.0,0.0,0.0,78.4%,13.0,50000.0,3 years,MORTGAGE,6000.0,  7.90%, 36 months,A,debt_consolidation,2144089.6,0
722.0,16.4,0.0,0.0,1.0,33.9%,23.0,51000.0,10+ years,RENT,20300.0, 13.99%, 60 months,C,debt_consolidation,519569.0,1
702.0,22.37,0.0,1.0,0.0,45.3%,25.0,36000.0,8 years,MORTGAGE,5000.0, 10.74%, 36 months,B,debt_consolidation,1323400.8,0
682.0,16.32,0.0,1.0,0.0,88.1%,22.0,75000.0,2 years,RENT,35000.0, 22.78%, 60 months,F,small_business,2144089.6,1
717.0,24.47,0.0,0.0,0.0,46.5%,30.0,49000.0,4 years,MORTGAGE,16000.0, 13.99%, 60 months,C,debt_consolidation,186553.9,0
702.0,17.42,0.0,0.0,0.0,84.2%,17.0,36500.0,5 years,RENT,7200.0,  9.76%, 36 months,B,debt_consolidation,540882.4,0
672.0,15.04,1.0,1.0,0.0,71%,26.0,67000.0,10+ years,MORTGAGE,16800.0, 17.99%, 36 months,D,debt_consolidation,140764.1,1
697.0,11.34,0.0,0.0,0.0,20.7%,35.0,25300.0,,RENT,3600.0,  9.76%, 36 months,B,credit_card,418742.3,0
682.0,18.24,0.0,1.0,0.0,95.1%,10.0,34800.0,4 years,RENT,4500.0, 17.27%, 36 months,D,debt_consolidation,519569.0,0
772.0,12.34,0.0,2.0,0.0,44.6%,35.0,78000.0,4 years,MORTGAGE,15000.0,  6.03%, 36 months,A,debt_consolidation,107718.8,0
742.0,12.87,0.0,1.0,0.0,47.6%,26.0,65000.0,9 years,MORTGAGE,20000.0,  8.90%, 36 months,A,debt_consolidation,720881.5,0
697.0,12.16,1.0,0.0,0.0,55.1%,32.0,115000.0,10+ years,MORTGAGE,4800.0,  9.76%, 36 months,B,home_improvement,443566.1,0
787.0,6.43,0.0,0.0,0.0,2.2%,24.0,145000.0,5 years,MORTGAGE,5000.0,  6.03%, 36 months,A,major_purchase,640663.1,0
717.0,21.8,0.0,0.0,0.0,63.1%,10.0,43700.0,10+ years,MORTGAGE,6000.0, 12.12%, 60 months,B,debt_consolidation,443566.1,0
697.0,20.19,1.0,2.0,0.0,51.7%,14.0,45000.0,4 years,RENT,9000.0, 13.67%, 36 months,B,credit_card,540882.4,0
717.0,6.7,0.0,0.0,0.0,58.7%,12.0,12000.0,5 years,RENT,1800.0,  7.90%, 36 months,A,debt_consolidation,334555.5,0
702.0,21.32,0.0,1.0,0.0,62.8%,10.0,39000.0,7 years,MORTGAGE,5600.0, 10.74%, 36 months,B,car,768722.9,0
712.0,16.79,0.0,0.0,0.0,34.9%,47.0,130000.0,5 years,MORTGAGE,8000.0, 12.12%, 36 months,B,medical,1410447.8,0
692.0,16.68,0.0,1.0,0.0,76.3%,11.0,30000.0,< 1 year,RENT,2000.0, 15.81%, 60 months,C,other,1323400.8,0
712.0,7.95,2.0,1.0,0.0,37.7%,11.0,63000.0,10+ years,MORTGAGE,5500.0, 15.31%, 60 months,C,home_improvement,768722.9,0
697.0,6.77,0.0,1.0,0.0,78.3%,30.0,122000.0,10+ years,MORTGAGE,21000.0, 18.25%, 60 months,D,debt_consolidation,244114.4,0
792.0,5.32,0.0,0.0,0.0,2%,16.0,130000.0,10+ years,MORTGAGE,5000.0,  6.03%, 36 months,A,car,2144089.6,0
662.0,19.15,3.0,0.0,0.0,75.8%,31.0,130000.0,8 years,RENT,8000.0, 17.99%, 36 months,D,debt_consolidation,2144089.6,0
722.0,24.08,0.0,0.0,0.0,71.1%,16.0,32000.0,10+ years,OWN,16000.0, 13.99%, 60 months,C,credit_card,445120.7,0
682.0,13.44,0.0,0.0,0.0,51.2%,16.0,70000.0,2 years,RENT,12000.0, 13.11%, 36 months,B,credit_card,2144089.6,0
682.0,9.5,0.0,3.0,0.0,58.2%,19.0,49000.0,10+ years,MORTGAGE,12000.0, 14.65%, 36 months,C,debt_consolidation,1410447.8,0
717.0,20.8,0.0,1.0,0.0,83%,18.0,45000.0,6 years,MORTGAGE,15000.0, 13.67%, 36 months,B,small_business,1323400.8,0
742.0,5.65,0.0,1.0,0.0,0%,5.0,71000.0,2 years,RENT,12800.0, 13.67%, 36 months,B,debt_consolidation,2144089.6,0
697.0,23.19,0.0,0.0,0.0,72%,21.0,32500.0,10+ years,RENT,13000.0, 12.12%, 36 months,B,credit_card,268068.2,0
677.0,17.49,0.0,1.0,0.0,62.7%,37.0,80000.0,10+ years,RENT,7500.0, 15.31%, 36 months,C,debt_consolidation,1323400.8,0
687.0,7.8,0.0,0.0,0.0,96.8%,7.0,52000.0,3 years,RENT,8800.0, 18.25%, 36 months,D,debt_consolidation,2144089.6,1
747.0,12.83,0.0,2.0,0.0,50.2%,18.0,45000.0,4 years,MORTGAGE,22250.0, 13.11%, 60 months,B,debt_consolidation,268861.9,0
702.0,20.19,1.0,0.0,0.0,97.5%,21.0,49500.0,5 years,MORTGAGE,10800.0, 14.65%, 36 months,C,debt_consolidation,175328.5,0
707.0,18.96,0.0,0.0,0.0,73.5%,23.0,70000.0,10+ years,RENT,24000.0, 18.55%, 60 months,D,debt_consolidation,444478.2,0
747.0,0.71,0.0,1.0,0.0,17.1%,17.0,125000.0,4 years,MORTGAGE,35000.0, 10.74%, 36 months,B,other,720881.5,1
752.0,12.13,0.0,0.0,0.0,13.7%,24.0,50000.0,10+ years,OWN,5750.0,  6.03%, 36 months,A,debt_consolidation,519569.0,0
757.0,14.35,0.0,1.0,0.0,21.8%,24.0,28600.0,10+ years,MORTGAGE,12000.0,  9.76%, 36 months,B,debt_consolidation,1323400.8,0
732.0,9.43,0.0,0.0,0.0,41.6%,36.0,63578.0,10+ years,MORTGAGE,8600.0,  7.62%, 36 months,A,home_improvement,1410447.8,0
737.0,12.27,0.0,0.0,0.0,29.6%,18.0,27000.0,3 years,RENT,9000.0,  6.62%, 36 months,A,debt_consolidation,176323.1,0
707.0,18.23,0.0,0.0,1.0,23.2%,46.0,42000.0,8 years,RENT,10000.0, 12.12%, 36 months,B,debt_consolidation,444478.2,0
682.0,20.58,0.0,3.0,1.0,68.2%,14.0,65000.0,3 years,RENT,10300.0, 14.65%, 36 months,C,debt_consolidation,140764.1,1
722.0,6.59,0.0,0.0,0.0,24.1%,15.0,50000.0,2 years,RENT,8200.0,  7.62%, 36 months,A,debt_consolidation,768722.9,0
727.0,4.86,0.0,1.0,0.0,5.6%,38.0,86000.0,10+ years,OWN,13000.0,  9.76%, 36 months,B,debt_consolidation,1410447.8,0
687.0,14.8,0.0,0.0,0.0,96.8%,6.0,30000.0,3 years,RENT,8500.0, 18.55%, 36 months,D,debt_consolidation,1410447.8,0
707.0,17.19,0.0,1.0,0.0,95%,12.0,70000.0,10+ years,RENT,8500.0, 15.31%, 36 months,C,debt_consolidation,519569.0,1
707.0,16.39,0.0,0.0,0.0,77.9%,20.0,42307.2,6 years,RENT,12675.0, 10.74%, 36 months,B,credit_card,2144089.6,0
747.0,14.16,0.0,0.0,0.0,46.1%,15.0,30000.0,3 years,RENT,8000.0,  6.62%, 36 months,A,debt_consolidation,400623.3,0
692.0,14.4,0.0,0.0,0.0,72.1%,6.0,100000.0,1 year,RENT,25000.0, 17.27%, 36 months,D,debt_consolidation,1323400.8,1
732.0,7.0,0.0,0.0,0.0,35.7%,11.0,60000.0,1 year,MORTGAGE,4500.0,  6.62%, 36 months,A,debt_consolidation,443566.1,0
682.0,19.2,0.0,0.0,0.0,71.9%,21.0,60000.0,10+ years,MORTGAGE,18000.0, 19.22%, 60 months,D,debt_consolidation,186553.9,0
677.0,15.91,0.0,0.0,0.0,89.7%,39.0,110000.0,5 years,MORTGAGE,10000.0, 13.67%, 36 months,B,home_improvement,640663.1,0
742.0,20.02,0.0,0.0,0.0,27.4%,30.0,82000.0,10+ years,MORTGAGE,35000.0,  8.90%, 36 months,A,debt_consolidation,140764.1,0
682.0,23.41,0.0,1.0,0.0,85.2%,50.0,85000.0,1 year,MORTGAGE,17200.0, 16.29%, 36 months,C,credit_card,244114.4,0
702.0,20.39,0.0,1.0,0.0,60.3%,39.0,99999.0,3 years,MORTGAGE,16000.0, 19.22%, 60 months,D,home_improvement,418742.3,0
732.0,19.29,0.0,2.0,0.0,63.7%,21.0,54000.0,10+ years,RENT,26400.0, 15.31%, 60 months,C,debt_consolidation,418742.3,0
792.0,4.66,0.0,0.0,0.0,17%,17.0,40000.0,< 1 year,MORTGAGE,19600.0,  7.90%, 36 months,A,small_business,443566.1,0
662.0,20.46,0.0,0.0,0.0,87.3%,8.0,28800.0,2 years,MORTGAGE,5000.0, 17.99%, 36 months,D,debt_consolidation,176323.1,0
682.0,15.12,1.0,0.0,0.0,67.8%,21.0,80000.0,4 years,RENT,14000.0, 13.11%, 36 months,B,debt_consolidation,2144089.6,0
677.0,20.95,0.0,0.0,0.0,57.9%,9.0,72000.0,1 year,MORTGAGE,11000.0, 13.67%, 36 months,B,credit_card,1410447.8,1
687.0,12.69,0.0,0.0,0.0,67.5%,29.0,135000.0,3 years,MORTGAGE,14000.0, 13.11%, 36 months,B,debt_consolidation,2144089.6,0
682.0,8.38,0.0,1.0,0.0,52.8%,8.0,248265.77,5 years,RENT,35000.0, 23.33%, 60 months,F,credit_card,2144089.6,0
707.0,4.75,0.0,0.0,0.0,54%,12.0,90000.0,2 years,RENT,11000.0, 12.12%, 36 months,B,medical,2144089.6,0
672.0,12.36,0.0,0.0,0.0,88.9%,14.0,37000.0,3 years,RENT,3800.0, 13.99%, 36 months,C,credit_card,244114.4,0
677.0,21.9,0.0,3.0,1.0,89.5%,20.0,48000.0,1 year,OWN,9000.0, 15.31%, 36 months,C,debt_consolidation,128764.2,0
677.0,18.88,0.0,0.0,0.0,97%,13.0,48000.0,3 years,RENT,2500.0, 14.65%, 36 months,C,car,73676.7,0
747.0,9.79,0.0,1.0,0.0,31.2%,31.0,107000.0,10+ years,RENT,12000.0,  6.62%, 36 months,A,debt_consolidation,1323400.8,0
667.0,9.41,0.0,0.0,0.0,63.3%,16.0,45000.0,10+ years,RENT,6000.0, 13.99%, 36 months,C,other,73676.7,0
762.0,17.86,0.0,1.0,0.0,25%,33.0,52000.0,3 years,MORTGAGE,9600.0,  6.62%, 36 months,A,home_improvement,1410447.8,0
767.0,7.45,0.0,0.0,0.0,15.4%,12.0,103000.0,10+ years,MORTGAGE,3000.0,  6.03%, 36 months,A,debt_consolidation,720881.5,0
662.0,20.88,1.0,0.0,0.0,64.6%,18.0,35000.0,10+ years,MORTGAGE,8000.0, 17.99%, 36 months,D,credit_card,107718.8,1
697.0,8.16,0.0,0.0,0.0,37.1%,9.0,39999.0,2 years,RENT,6000.0,  9.76%, 36 months,B,credit_card,2144089.6,0
702.0,7.49,0.0,0.0,0.0,70.1%,17.0,50000.0,< 1 year,RENT,10600.0, 10.74%, 36 months,B,debt_consolidation,2144089.6,0
757.0,4.55,0.0,1.0,0.0,75%,25.0,43000.0,3 years,MORTGAGE,14100.0, 13.11%, 60 months,B,credit_card,274540.5,0
697.0,13.83,0.0,2.0,0.0,48.9%,13.0,30720.0,< 1 year,RENT,6000.0, 14.65%, 36 months,C,debt_consolidation,2144089.6,1
677.0,23.06,0.0,1.0,0.0,67%,18.0,43500.0,4 years,RENT,2900.0, 13.99%, 36 months,C,wedding,186553.9,0
802.0,2.4,0.0,2.0,0.0,7.1%,22.0,59000.0,< 1 year,MORTGAGE,4900.0,  6.03%, 36 months,A,car,268068.2,0
782.0,24.49,0.0,0.0,0.0,24%,28.0,57400.0,3 years,RENT,11000.0,  6.03%, 36 months,A,debt_consolidation,176323.1,0
727.0,22.43,0.0,2.0,0.0,47.9%,51.0,39000.0,10+ years,RENT,12000.0,  9.76%, 36 months,B,debt_consolidation,2144089.6,0
672.0,21.91,1.0,3.0,0.0,74.9%,30.0,61000.0,10+ years,MORTGAGE,12000.0, 15.81%, 36 months,C,debt_consolidation,768722.9,0
687.0,12.86,0.0,0.0,0.0,97.2%,9.0,43000.0,1 year,RENT,5000.0, 13.67%, 36 months,B,debt_consolidation,640663.1,0
677.0,21.24,0.0,1.0,0.0,88.2%,24.0,95000.0,10+ years,RENT,10000.0, 15.81%, 36 months,C,debt_consolidation,2144089.6,0
687.0,11.4,0.0,0.0,0.0,48.4%,22.0,30000.0,2 years,MORTGAGE,3625.0, 10.74%, 36 months,B,debt_consolidation,720881.5,0
742.0,9.93,0.0,0.0,0.0,53.4%,16.0,55000.0,2 years,RENT,6400.0,  6.62%, 36 months,A,debt_consolidation,2144089.6,0
687.0,12.62,1.0,3.0,0.0,36.6%,18.0,56000.0,3 years,MORTGAGE,3000.0, 13.67%, 36 months,B,other,140764.1,0
742.0,10.43,0.0,0.0,0.0,67.2%,15.0,49920.0,3 years,MORTGAGE,12000.0,  6.62%, 36 months,A,wedding,173238.8,0
667.0,12.09,0.0,1.0,0.0,78.7%,20.0,88000.0,10+ years,RENT,35000.0, 24.20%, 60 months,G,other,2144089.6,0
732.0,21.77,0.0,3.0,0.0,43.3%,27.0,63240.0,4 years,MORTGAGE,20000.0, 12.12%, 36 months,B,debt_consolidation,1323400.8,0
682.0,17.83,0.0,0.0,0.0,93.5%,10.0,65000.0,< 1 year,RENT,10000.0, 13.99%, 36 months,C,credit_card,69335.6,0
677.0,23.08,0.0,1.0,0.0,28.7%,35.0,34000.0,8 years,RENT,1000.0, 13.99%, 36 months,C,other,268861.9,0
762.0,10.8,0.0,1.0,0.0,43%,21.0,114000.0,8 years,MORTGAGE,12000.0,  6.62%, 36 months,A,debt_consolidation,2144089.6,0
722.0,6.66,0.0,1.0,0.0,47%,11.0,22880.0,< 1 year,RENT,6400.0,  9.76%, 36 months,B,debt_consolidation,720881.5,0
682.0,11.25,0.0,1.0,0.0,66%,27.0,80000.0,3 years,RENT,9000.0, 14.65%, 36 months,C,debt_consolidation,444478.2,0
737.0,16.77,0.0,1.0,0.0,86.1%,23.0,70000.0,< 1 year,RENT,10200.0,  7.90%, 36 months,A,debt_consolidation,768722.9,0
712.0,9.4,0.0,2.0,0.0,27.7%,13.0,30000.0,6 years,OWN,7500.0, 10.74%, 36 months,B,debt_consolidation,334555.5,0
712.0,12.92,0.0,0.0,0.0,84.4%,8.0,37430.0,2 years,RENT,14400.0,  9.76%, 36 months,B,debt_consolidation,2144089.6,0
672.0,17.86,0.0,0.0,0.0,90.2%,11.0,53000.0,8 years,MORTGAGE,10000.0, 17.99%, 36 months,D,debt_consolidation,1410447.8,0
677.0,21.0,0.0,1.0,0.0,52%,22.0,48000.0,7 years,RENT,17500.0, 19.99%, 60 months,E,debt_consolidation,768722.9,0
707.0,7.04,0.0,0.0,0.0,81.6%,5.0,23000.0,6 years,RENT,5000.0,  9.76%, 36 months,B,debt_consolidation,1410447.8,0
752.0,13.86,0.0,0.0,0.0,17.6%,18.0,30000.0,2 years,MORTGAGE,2000.0,  6.03%, 36 months,A,credit_card,768722.9,0
742.0,3.97,0.0,1.0,0.0,71.6%,34.0,55000.0,7 years,RENT,27300.0, 12.12%, 36 months,B,debt_consolidation,186553.9,0
702.0,23.14,0.0,1.0,1.0,51.8%,18.0,35000.0,4 years,MORTGAGE,8000.0, 13.11%, 36 months,B,debt_consolidation,418742.3,0
707.0,7.37,0.0,0.0,0.0,28.9%,29.0,29000.0,10+ years,MORTGAGE,10000.0,  9.76%, 36 months,B,debt_consolidation,186553.9,0
752.0,8.31,0.0,1.0,0.0,20.1%,17.0,120000.0,6 years,RENT,28000.0,  7.90%, 36 months,A,debt_consolidation,2144089.6,0
707.0,10.53,0.0,3.0,0.0,7.1%,28.0,137000.0,10+ years,RENT,10000.0, 12.12%, 36 months,B,debt_consolidation,2144089.6,1
692.0,11.11,0.0,1.0,0.0,93%,6.0,40706.0,10+ years,RENT,16000.0, 21.48%, 60 months,E,credit_card,443566.1,0
707.0,20.8,0.0,0.0,0.0,75.9%,17.0,41000.0,5 years,MORTGAGE,6850.0,  7.90%, 36 months,A,credit_card,268068.2,0
717.0,17.27,0.0,1.0,0.0,62%,26.0,51000.0,< 1 year,MORTGAGE,10000.0, 10.74%, 36 months,B,debt_consolidation,2144089.6,0
667.0,13.37,0.0,2.0,0.0,91.5%,21.0,50000.0,2 years,RENT,23900.0, 21.48%, 36 months,E,debt_consolidation,61866.7,0
662.0,22.8,0.0,2.0,0.0,36%,42.0,52000.0,10+ years,OWN,11500.0, 21.48%, 60 months,E,debt_consolidation,175328.5,0
742.0,27.03,0.0,1.0,0.0,37%,22.0,78000.0,10+ years,RENT,25000.0, 12.12%, 36 months,B,debt_consolidation,540882.4,0
712.0,23.76,0.0,0.0,0.0,87.9%,12.0,25000.0,4 years,RENT,9600.0, 10.74%, 36 months,B,debt_consolidation,2144089.6,0
692.0,19.57,0.0,1.0,0.0,69.6%,44.0,180000.0,10+ years,MORTGAGE,28000.0, 21.97%, 36 months,E,home_improvement,173238.8,1
712.0,17.9,0.0,2.0,0.0,49.4%,63.0,367000.0,4 years,MORTGAGE,22000.0, 22.78%, 60 months,F,debt_consolidation,1323400.8,0
662.0,4.5,0.0,0.0,0.0,70.9%,26.0,108000.0,8 years,OWN,20000.0, 22.78%, 60 months,F,other,2144089.6,0
672.0,18.55,0.0,0.0,0.0,63.4%,15.0,58000.0,7 years,RENT,17975.0, 18.55%, 36 months,D,debt_consolidation,768722.9,1
787.0,7.21,0.0,1.0,0.0,11%,39.0,50000.0,,MORTGAGE,25000.0,  7.62%, 36 months,A,major_purchase,268068.2,0
667.0,15.1,0.0,0.0,0.0,52.7%,17.0,65882.52,9 years,RENT,14000.0, 17.99%, 36 months,D,debt_consolidation,73676.7,0
717.0,6.06,0.0,1.0,0.0,80.7%,27.0,57000.0,1 year,RENT,2800.0,  8.90%, 36 months,A,debt_consolidation,2144089.6,0
662.0,21.87,0.0,0.0,0.0,50.9%,18.0,35000.0,7 years,OWN,17475.0, 21.97%, 60 months,E,debt_consolidation,2144089.6,0
752.0,20.3,0.0,4.0,0.0,62.4%,34.0,88000.0,10+ years,MORTGAGE,13000.0,  7.62%, 36 months,A,wedding,87644.8,0
682.0,19.29,1.0,0.0,0.0,89.7%,35.0,84000.0,10+ years,MORTGAGE,14300.0, 13.67%, 36 months,B,small_business,720881.5,0
722.0,23.21,0.0,1.0,0.0,86.5%,25.0,49000.0,8 years,RENT,16000.0, 14.65%, 60 months,C,debt_consolidation,2144089.6,0
722.0,16.6,0.0,0.0,0.0,93.6%,33.0,100000.0,7 years,RENT,1500.0,  8.90%, 36 months,A,other,519569.0,0
667.0,12.15,3.0,0.0,0.0,65.8%,29.0,45000.0,6 years,RENT,15000.0, 18.25%, 36 months,D,car,1323400.8,0
662.0,21.33,0.0,1.0,0.0,46.3%,16.0,40000.0,2 years,MORTGAGE,12000.0, 20.99%, 60 months,E,debt_consolidation,176323.1,0
662.0,10.94,0.0,3.0,0.0,47.6%,18.0,43316.0,5 years,MORTGAGE,14200.0, 21.97%, 60 months,E,debt_consolidation,439539.7,1
677.0,14.14,0.0,2.0,0.0,67%,21.0,122000.0,10+ years,OWN,21000.0, 22.78%, 60 months,F,debt_consolidation,1410447.8,0
717.0,15.17,1.0,1.0,0.0,79.3%,35.0,95000.0,10+ years,MORTGAGE,4000.0,  8.90%, 36 months,A,other,1410447.8,1
742.0,22.63,0.0,0.0,0.0,23.5%,34.0,55000.0,5 years,OWN,25375.0, 13.11%, 60 months,B,major_purchase,768722.9,0
727.0,24.03,0.0,0.0,0.0,65.6%,22.0,225000.0,4 years,MORTGAGE,29900.0,  9.76%, 36 months,B,debt_consolidation,720881.5,0
727.0,15.16,0.0,1.0,0.0,56.7%,29.0,75000.0,4 years,MORTGAGE,9600.0,  7.90%, 36 months,A,debt_consolidation,444478.2,0
752.0,5.76,0.0,1.0,0.0,8.9%,12.0,55000.0,10+ years,MORTGAGE,10600.0, 13.11%, 60 months,B,home_improvement,768722.9,0
682.0,22.22,0.0,2.0,0.0,94.2%,20.0,60000.0,< 1 year,MORTGAGE,4200.0, 14.65%, 36 months,C,debt_consolidation,439539.7,0
742.0,8.73,0.0,0.0,0.0,43.9%,9.0,45200.0,5 years,MORTGAGE,13200.0, 13.11%, 60 months,B,other,768722.9,0
732.0,6.6,0.0,0.0,0.0,59.1%,17.0,46000.0,7 years,MORTGAGE,9300.0,  7.62%, 36 months,A,debt_consolidation,540882.4,0
692.0,23.47,0.0,0.0,0.0,76.1%,15.0,45000.0,1 year,MORTGAGE,3000.0, 10.74%, 36 months,B,home_improvement,175328.5,0
757.0,22.02,0.0,2.0,0.0,38.2%,38.0,150000.0,10+ years,MORTGAGE,25000.0,  7.90%, 36 months,A,debt_consolidation,720881.5,0
